Row.names	hda6_1	hda6_2	ldl1_1	ldl1_2	input_1	input_2	logFC	logCPM	PValue	FDR	DHMG
AT1G29650	595.102488695692	759.121952746831	604.029378669142	642.501091323515	752.530068765055	860.424878317469	-0.244995297165584	9.46329247831718	0.161371869305139	0.342673779052208	No
AT1G30030	150.871053472147	250.285931543279	169.604308296262	203.251663336086	314.635416681941	264.517492816078	-0.500473860596229	7.84157798008042	0.0319763783813473	0.110081044745168	No
AT1G30150	224.211148909997	276.258999910977	232.090106089621	273.260569596293	311.391752592436	318.015412711465	-0.316193706494473	8.10908420127652	0.0963917219478755	0.24051541262722	No
AT1G30180	278.692362663827	361.261769114355	348.135159134432	263.097986429489	460.600300709646	491.883652371472	-0.560365770810733	8.53160375363784	0.0039169907513525	0.0260000253444367	No
AT1G30310	20.9543129822427	20.0700982841308	1.48775709031808	23.7126940558767	63.2514497453386	60.9281865475237	-1.59398131356063	5.09007914104049	0.000377067217654046	0.0050851052114494	No
AT1G30340	534.334981047188	526.544931454256	492.447596895286	443.76613161712	629.270833363882	688.042691987889	-0.313427392363208	9.1148644532473	0.0607425020645321	0.174582658580119	No
AT1G30390	90.1035458236435	89.725145270232	148.775709031808	146.792867964951	157.31770834097	178.326399651289	-0.901192422155175	7.11393239625542	6.90351488933362e-05	0.00162315774777525	No
AT1G30835	192.779679436633	175.908508490323	238.041134450894	138.888636612992	325.988240995207	325.445679363602	-0.82624511941202	7.87143595442595	0.000542945318692776	0.00642156236017547	No
AT1G30975	23.0497442804669	53.126730752111	46.1204697998606	54.2004435562895	58.3859536110818	52.0118665649592	-0.43914674617909	5.69494903375192	0.175545413181158	0.361936077486262	No
AT1G30980	64.9583702449523	81.4609871532369	81.8266399674947	64.3630267230938	72.9824420138523	93.6213598169266	-0.163664816021753	6.31452700444471	0.561011320805927	0.75426358425957	No
AT1G31030	243.070030594015	373.067709281491	249.943191173438	293.585735929901	332.475569174216	349.222532650441	-0.126416968780079	8.28126943852921	0.538829274908057	0.734574782263837	No
AT1G31100	280.787793962052	400.221371665903	345.159644953796	339.881948134232	452.491140485884	368.541225945997	-0.251558502326531	8.52472873920928	0.198121270475166	0.393120141669838	No
AT1G31166	37.7177633680368	33.0566324679802	23.8041134450894	22.583518148454	35.68030498455	56.4700265562415	-0.407413406243035	5.21579706488065	0.291661370343135	0.502806682177234	No
AT1G31210	35.6223320698125	48.4043546852567	35.706170167634	39.5211567597944	42.1676331635591	41.6094932519674	0.0504417445965625	5.45056508299918	1	1	No
AT1G31570	542.716706240085	655.229679276036	572.786479772463	527.3251487664	728.202588093771	717.763758596437	-0.263840387961904	9.29229502568723	0.113058797748545	0.267597627418176	No
AT1G31993	364.605045891022	502.933051119984	377.890300940793	364.723818097531	385.996026651041	396.776239224118	0.16214321133788	8.6533303088938	0.417487322774715	0.626437130021378	No
AT1G32040	173.920797752614	275.078405894264	197.871693012305	229.222709206808	235.16564648908	240.74063952924	-0.0583041361227961	7.84383738780838	0.764013382634576	0.897016395670697	No
AT1G32045	25.1451755786912	35.4178205014074	32.7306559869979	44.0378603894852	35.68030498455	28.2350132781207	-0.020648483670813	5.21478505947408	0.922535969573658	0.986711160478803	No
AT1G32390	54.4812137538309	66.1132649359604	63.9735548836776	55.3296194637122	100.553586774641	101.051626469064	-0.71189564987542	6.25160159484369	0.00465307650172967	0.0289820217722572	No
AT1G32505	98.4852710165405	100.350491420654	110.094024683538	82.4298412418569	121.63740335642	130.772693077612	-0.342624301061073	6.77668982133258	0.155428012130644	0.333499467479881	No
