GSM1925562	 FRiP score: 0.08127468576504189
GSM1925563	 FRiP score: 0.2694686244450143
GSM1925564	 FRiP score: 0.1274213082640858
GSM1925565	 FRiP score: 0.30077620202062244
GSM1925566	 FRiP score: 0.34521414905145476
GSM1925567	 FRiP score: 0.38297582162205357
GSM1925568	 FRiP score: 0.04768151754588838
GSM1925569	 FRiP score: 0.13550949420536615
GSM1925570	 FRiP score: 0.2111908533908496
GSM1925571	 FRiP score: 0.10628917054410958
GSM1925572	 FRiP score: 0.04395757261665621
GSM1925573	 FRiP score: 0.1119087166499471
GSM1925574	 FRiP score: 0.4497234122245516
GSM1925575	 FRiP score: 0.04288534588839549
GSM1925576	 FRiP score: 0.06528275415752417
GSM1925577	 FRiP score: 0.20093719174614988
GSM1925578	 FRiP score: 0.056412486800596955
GSM1925579	 FRiP score: 0.001346241207635601
GSM1925580	 FRiP score: 0.07684605036820692
GSM1925581	 FRiP score: 0.03466185020316984
GSM1925582	 FRiP score: 0.018510416186051037
GSM1925583	 FRiP score: 0.2463456619332244
GSM1925584	 FRiP score: 0.387255386387239
GSM1925585	 FRiP score: 0.5336286665637873
GSM1925586	 FRiP score: 0.0369182253906696
GSM1925587	 FRiP score: 0.0931384778546538
GSM1925588	 FRiP score: 0.05470376899215687
GSM1925589	 FRiP score: 0.1610625423567848
GSM1925590	 FRiP score: 0.34554331076332034
GSM1925591	 FRiP score: 0.33319794925419866
GSM1925592	 FRiP score: 0.03180149831847147
GSM1925593	 FRiP score: 0.45293930366555285
GSM1925594	 FRiP score: 0.2555095062302675
GSM1925595	 FRiP score: 0.49157266506265035
GSM1925596	 FRiP score: 0.6480941135624637
GSM1925597	 FRiP score: 0.40128159570563454
GSM1925598	 FRiP score: 0.36131500511588593
GSM1925599	 FRiP score: 0.47778727937031096
GSM1925600	 FRiP score: 0.6161157068467518
GSM1925601	 FRiP score: 0.584355624613954
GSM1925602	 FRiP score: 0.05064487312376076
GSM1925603	 FRiP score: 0.5633198070502256
GSM1925604	 FRiP score: 0.06257176927458225
GSM1925605	 FRiP score: 0.22423058673422053
GSM1925606	 FRiP score: 0.10487212791470579
GSM1925607	 FRiP score: 0.6124263265340155
GSM1925608	 FRiP score: 0.07245075868735866
GSM1925609	 FRiP score: 0
GSM1925610	 FRiP score: 0.05442729381975888
GSM1925611	 FRiP score: 0.0012367741526750405
GSM1925612	 FRiP score: 0.037827419181819935
GSM1925613	 FRiP score: 0.06907596354150376
GSM1925614	 FRiP score: 0
GSM1925615	 FRiP score: 0.0056654798906795424
GSM1925616	 FRiP score: 0.08886923418668254
GSM1925617	 FRiP score: 0.10350029949242166
GSM1925618	 FRiP score: 0.004739574685770955
GSM1925619	 FRiP score: 0.04963388905283161
GSM1925620	 FRiP score: 0.5744495612454039
GSM1925621	 FRiP score: 0.005865490663841777
GSM1925622	 FRiP score: 0.06952985029303696
GSM1925623	 FRiP score: 0.25018129431031955
GSM1925624	 FRiP score: 0.4436513164947678
GSM1925625	 FRiP score: 0.1545856767240871
GSM1925626	 FRiP score: 0.35550880996518686
GSM1925627	 FRiP score: 0.24998181497942462
GSM1925628	 FRiP score: 0.5003212231358583
GSM1925629	 FRiP score: 0.23591464295767647
GSM1925630	 FRiP score: 0.04428784688034858
GSM1925631	 FRiP score: 0.29627067724701656
GSM1925632	 FRiP score: 0.4494572513691501
GSM1925633	 FRiP score: 0.0004637427413655633
GSM1925634	 FRiP score: 0.028858505736987453
GSM1925635	 FRiP score: 0
GSM1925636	 FRiP score: 0.47931232965896153
GSM1925637	 FRiP score: 0.19658345147693193
GSM1925638	 FRiP score: 0.4370295084338808
GSM1925639	 FRiP score: 0.49741988446174984
GSM1925640	 FRiP score: 0.33070180265972465
GSM1925641	 FRiP score: 0.1794784716686504
GSM1925642	 FRiP score: 0.06790298554177102
GSM1925643	 FRiP score: 0.17586750577534124
GSM1925644	 FRiP score: 0.10783704712509723
GSM1925645	 FRiP score: 0.09661835193012075
GSM1925646	 FRiP score: 0.1801857630917248
GSM1925647	 FRiP score: 0.09189797593274478
GSM1925648	 FRiP score: 0.3171284663376976
GSM1925649	 FRiP score: 0.3052461316403056
GSM1925650	 FRiP score: 0.013950035571044139
GSM1925651	 FRiP score: 0.0003462800083107202
GSM1925652	 FRiP score: 0.004501497293691636
GSM1925653	 FRiP score: 0.007368094098617276
GSM1925654	 FRiP score: 0.0014562213968541844
GSM1925655	 FRiP score: 0.23956746199921544
GSM1925656	 FRiP score: 0.05965077711026993
GSM1925657	 FRiP score: 0.044233693827531534
GSM1925658	 FRiP score: 0.8150283734420004
GSM1925659	 FRiP score: 0.000257516787966464
GSM1925660	 FRiP score: 0.022889276173712107
GSM1925661	 FRiP score: 0.735497961777241
GSM1925662	 FRiP score: 0.005155812109809832
GSM1925663	 FRiP score: 0.16138005919206672
GSM1925664	 FRiP score: 0.1469327242356664
GSM1925665	 FRiP score: 0.012220182120980678
GSM1925666	 FRiP score: 0.29454728271564923
GSM1925667	 FRiP score: 0.22504000154222814
GSM1925668	 FRiP score: 0.1581554706250417
GSM1925669	 FRiP score: 0.008886070550147103
GSM1925670	 FRiP score: 0.4062811946909468
GSM1925671	 FRiP score: 0.0065991958484321244
GSM1925672	 FRiP score: 0.0543823189175649
GSM1925673	 FRiP score: 0.1671247541709356
GSM1925674	 FRiP score: 0.556112764556263
GSM1925675	 FRiP score: 0.0013071389311212255
GSM1925676	 FRiP score: 0.06311846209597856
GSM1925677	 FRiP score: 0.11436142503445415
GSM1925678	 FRiP score: 0.3254057037560634
GSM1925679	 FRiP score: 0.026443277922910527
GSM1925680	 FRiP score: 0.30019176507451345
GSM1925681	 FRiP score: 0.3486886058490119
GSM1925682	 FRiP score: 0.019556149519491278
GSM1925683	 FRiP score: 0.1660488956311504
GSM1925684	 FRiP score: 0.09388974101275306
GSM1925685	 FRiP score: 0.07542818719597516
GSM1925686	 FRiP score: 0.24340338544737214
GSM1925687	 FRiP score: 0.001592002328089426
GSM1925688	 FRiP score: 9.518663169656259e-05
GSM1925689	 FRiP score: 0.34777569675571474
GSM1925690	 FRiP score: 0.24436212852491143
GSM1925691	 FRiP score: 0.057362944743237526
GSM1925692	 FRiP score: 0.002598700346594457
GSM1925693	 FRiP score: 0.27400040898799605
GSM1925694	 FRiP score: 0.13385796123977256
GSM1925695	 FRiP score: 0.07015531442354545
GSM1925696	 FRiP score: 0.2752134915195302
GSM1925697	 FRiP score: 0.1442271007271684
GSM1925698	 FRiP score: 0.0038283526382155908
GSM1925699	 FRiP score: 0.01583885248309287
GSM1925700	 FRiP score: 0.7954423976951256
GSM1925701	 FRiP score: 0.05575326176925059
GSM1925702	 FRiP score: 9.193197340408009e-06
GSM1925703	 FRiP score: 0.1895983038095
GSM1925704	 FRiP score: 0.285199383221357
GSM1925705	 FRiP score: 0.05453670200155463
GSM1925706	 FRiP score: 0.20663806444106927
GSM1925707	 FRiP score: 0.0860744682150946
GSM1925708	 FRiP score: 0.011405620306136047
GSM1925709	 FRiP score: 0.08103388081799377
GSM1925710	 FRiP score: 0.08763548914559624
GSM1925711	 FRiP score: 0.18623551497994975
GSM1925712	 FRiP score: 0.005643111538020642
GSM1925713	 FRiP score: 0.0020885614566366188
GSM1925714	 FRiP score: 0.02298201273690386
GSM1925715	 FRiP score: 0.014493540129822947
GSM1925716	 FRiP score: 0.0028070841338487863
GSM1925717	 FRiP score: 0.02448913048673264
GSM1925718	 FRiP score: 0.21036943007984504
GSM1925719	 FRiP score: 0.00031484870000135094
GSM1925720	 FRiP score: 0.1275121960557844
GSM1925721	 FRiP score: 0.11976521526626317
GSM1925722	 FRiP score: 0.0028224280986293977
GSM1925723	 FRiP score: 0.22511576825651655
GSM1925724	 FRiP score: 0.11947402784909879
GSM1925725	 FRiP score: 0.3559948414119274
GSM1925726	 FRiP score: 0.02398600597562023
GSM1925727	 FRiP score: 0.09507266918361441
GSM1925728	 FRiP score: 0.09354354824477759
GSM1925729	 FRiP score: 0.15485803986303456
GSM1925730	 FRiP score: 0.0657822629996706
GSM1925731	 FRiP score: 0.00030063694562113615
GSM1925732	 FRiP score: 0.3812394067511162
GSM1925733	 FRiP score: 0.1420188510505114
GSM1925734	 FRiP score: 0.09219657605052603
GSM1925735	 FRiP score: 0.03708782909301718
GSM1925736	 FRiP score: 0.4227229857037928
GSM1925737	 FRiP score: 0.3534555666818103
GSM1925738	 FRiP score: 0.4576397265782067
GSM1925739	 FRiP score: 0.057094232138699415
GSM1925740	 FRiP score: 0.4062596951617574
GSM1925741	 FRiP score: 0.473265711495345
GSM1925742	 FRiP score: 0.25663846195586626
GSM1925743	 FRiP score: 0.35389466443009443
GSM1925744	 FRiP score: 0.5328884707824151
GSM1925745	 FRiP score: 0.09991030632785433
GSM1925746	 FRiP score: 0.5589096482348838
GSM1925747	 FRiP score: 0.01673274929790833
GSM1925748	 FRiP score: 0.09409356412693325
GSM1925749	 FRiP score: 0.6298271220165963
GSM1925750	 FRiP score: 0.037008903335217634
GSM1925751	 FRiP score: 0
GSM1925752	 FRiP score: 0.1478857244273914
GSM1925753	 FRiP score: 0.16596491665161434
GSM1925754	 FRiP score: 0.08980100069199817
GSM1925755	 FRiP score: 0.33947530174340634
GSM1925756	 FRiP score: 0.002839470296610291
GSM1925757	 FRiP score: 0.0916599241452232
GSM1925758	 FRiP score: 0.027554337633108966
GSM1925759	 FRiP score: 0.0030591987502847657
GSM1925760	 FRiP score: 0.4251544273582394
GSM1925761	 FRiP score: 0.002979948358377841
GSM1925762	 FRiP score: 0.020229609524142066
GSM1925763	 FRiP score: 0.0737404660359246
GSM1925764	 FRiP score: 0.05307732807282954
GSM1925765	 FRiP score: 0.09012117979465627
GSM1925766	 FRiP score: 0.06354492687152578
GSM1925767	 FRiP score: 0.0023920010052081676
GSM1925768	 FRiP score: 0.039523227395828336
GSM1925769	 FRiP score: 0.04432431571052996
GSM1925770	 FRiP score: 0.17477307336105657
GSM1925771	 FRiP score: 0.13621515515764837
GSM1925772	 FRiP score: 0.02302974537535043
GSM1925773	 FRiP score: 0.29182094380951507
GSM1925774	 FRiP score: 0.0797682983186362
GSM1925775	 FRiP score: 0.02908387822239199
GSM1925776	 FRiP score: 0.006600308626849739
GSM1925777	 FRiP score: 0.28971447074826995
GSM1925778	 FRiP score: 0.15669576629530962
GSM1925779	 FRiP score: 0.5044751699350555
GSM1925780	 FRiP score: 0.40235892026657716
GSM1925781	 FRiP score: 0.18059294193962272
GSM1925782	 FRiP score: 0.014083115967672654
GSM1925783	 FRiP score: 0.4443083255029995
GSM1925784	 FRiP score: 0.18024294812750447
GSM1925785	 FRiP score: 0.4587345614621587
GSM1925786	 FRiP score: 0.35467671924052796
GSM1925787	 FRiP score: 0.45027236289784023
GSM1925788	 FRiP score: 0.19865496744812916
GSM1925789	 FRiP score: 0.4174601358809786
GSM1925790	 FRiP score: 0.005069363262980221
GSM1925791	 FRiP score: 0.02702177785439292
GSM1925792	 FRiP score: 0.24692919367401955
GSM1925793	 FRiP score: 0.025194949495606602
GSM1925794	 FRiP score: 0.20085628002395545
GSM1925795	 FRiP score: 0.07527663764844007
GSM1925796	 FRiP score: 0.12671524263613407
GSM1925797	 FRiP score: 0.5579949232204631
GSM1925798	 FRiP score: 0.2894599725432806
GSM1925799	 FRiP score: 0.0005376010309053477
GSM1925800	 FRiP score: 0.00015705337841274907
GSM1925801	 FRiP score: 0.0069357667661553305
GSM1925802	 FRiP score: 0.4800976959854265
GSM1925803	 FRiP score: 0.04247335275543848
GSM1925804	 FRiP score: 0.15890411122734424
GSM1925805	 FRiP score: 0.1580922105145279
GSM1925806	 FRiP score: 0.2091556919513639
GSM1925807	 FRiP score: 0.17152429452748105
GSM1925808	 FRiP score: 0.20805538985712477
GSM1925809	 FRiP score: 0.558013230379339
GSM1925810	 FRiP score: 0.28883044496662097
GSM1925811	 FRiP score: 0.003065151717004305
GSM1925812	 FRiP score: 0.21443678665210958
GSM1925813	 FRiP score: 0.14622662070538445
GSM1925814	 FRiP score: 0.5919059802278643
GSM1925815	 FRiP score: 0.031528504195860486
GSM1925816	 FRiP score: 0.33054613042168046
GSM1925817	 FRiP score: 0.3265707512217084
GSM1925818	 FRiP score: 0.3669471814212143
GSM1925819	 FRiP score: 0.129537232596558
GSM1925820	 FRiP score: 0.022279331155169318
GSM1925821	 FRiP score: 0.016538508343364153
GSM1925822	 FRiP score: 0.5107165938360004
GSM1925823	 FRiP score: 0.3860074247710592
GSM1925824	 FRiP score: 0.0060799759480661235
GSM1925825	 FRiP score: 0.004959936659981483
GSM1925826	 FRiP score: 0.062328437699912816
GSM1925827	 FRiP score: 0
GSM1925828	 FRiP score: 0.021399357680078977
GSM1925829	 FRiP score: 0.017446596401661914
GSM1925830	 FRiP score: 0.009287641978906138
GSM1925831	 FRiP score: 0.016702430443864442
GSM1925832	 FRiP score: 0.5131246119128886
GSM1925833	 FRiP score: 0.2926591949259433
GSM1925834	 FRiP score: 0.22691597457277984
GSM1925835	 FRiP score: 0.20064836885221746
GSM1925836	 FRiP score: 0.8009622998642948
GSM1925837	 FRiP score: 0.3752840898731955
GSM1925838	 FRiP score: 0.46136156902401965
GSM1925839	 FRiP score: 0.2860058377368764
GSM1925840	 FRiP score: 0.4916840916564805
GSM1925841	 FRiP score: 0.632519866202869
GSM1925842	 FRiP score: 0.647576691060956
GSM1925843	 FRiP score: 0.27509055670692983
GSM1925844	 FRiP score: 0.14903186879490976
GSM1925845	 FRiP score: 0.23151274989394846
GSM1925846	 FRiP score: 0.03550592399857149
GSM1925847	 FRiP score: 0.034778817934190305
GSM1925848	 FRiP score: 0.29692249730679615
GSM1925849	 FRiP score: 0.35978033938144927
GSM1925850	 FRiP score: 0.00437320861047389
GSM1925851	 FRiP score: 0.0034633519682020545
GSM1925852	 FRiP score: 0.22612731939342565
GSM1925853	 FRiP score: 0.0025917786824134464
GSM1925854	 FRiP score: 0.00019438050540240365
GSM1925855	 FRiP score: 0.0014371914964535879
GSM1925856	 FRiP score: 0.6716858599643145
GSM1925857	 FRiP score: 0.3786585715103958
GSM1925858	 FRiP score: 0.11550647348003028
GSM1925859	 FRiP score: 0.10055133218371262
GSM1925860	 FRiP score: 0.6805489341133393
GSM1925861	 FRiP score: 0.6258422418484915
GSM1925862	 FRiP score: 0.265482341616182
GSM1925863	 FRiP score: 0.2653651211136499
GSM1925864	 FRiP score: 0.3722803652063682
GSM1925865	 FRiP score: 0.37246313402001197
GSM1925866	 FRiP score: 0.12614337869847075
GSM1925867	 FRiP score: 0.12670583361095752
GSM1925868	 FRiP score: 0.3420958783537696
GSM1925869	 FRiP score: 0.34157391658958214
GSM1925870	 FRiP score: 0.5596675514510541
GSM1925871	 FRiP score: 0.5600624430783725
GSM1925872	 FRiP score: 0.02108179793678571
GSM1925873	 FRiP score: 0.021545197393566112
GSM1925874	 FRiP score: 0.284304204755782
GSM1925875	 FRiP score: 0.2847709803379365
GSM1925876	 FRiP score: 0.4286358897201528
GSM1925877	 FRiP score: 0.429812201117822
GSM1925878	 FRiP score: 0.006543753128433529
GSM1925879	 FRiP score: 0.006551444388663318
GSM1925880	 FRiP score: 0.38833504811091313
GSM1925881	 FRiP score: 0.3891515831041
GSM1925882	 FRiP score: 0.04782312692439275
GSM1925883	 FRiP score: 0.04770268958674834
GSM1925884	 FRiP score: 0.2890675153274239
GSM1925885	 FRiP score: 0.28965720086495145
GSM1925886	 FRiP score: 0.14519608660682343
GSM1925887	 FRiP score: 0.1455231618827479
GSM1925888	 FRiP score: 0.4419112910871773
GSM1925889	 FRiP score: 0.44197533275611206
GSM1925890	 FRiP score: 0.40568525884491424
GSM1925891	 FRiP score: 0.14300606570495386
GSM1925892	 FRiP score: 0.830812410031611
GSM1925893	 FRiP score: 0.30507337657019623
GSM1925894	 FRiP score: 0.3077094374065172
GSM1925895	 FRiP score: 0.0733963344301617
GSM1925896	 FRiP score: 0.0568137358855169
GSM1925897	 FRiP score: 0.05604389023755453
GSM1925898	 FRiP score: 0.5093120936851542
